Matthew;C@abc.com;68;JavaScript;
Mia;C@abc.com;50;Ruby;
Olivia;D@abc.com;87;Prolog;
Mia;C@abc.com;88;Lua;
Mia;B@abc.com;7;JavaScript;
Paul;F@abc.com;41;Delphi;
Alex;D@abc.com;73;Haskell;
Olivia;D@abc.com;71;C#;
Olivia;D@abc.com;8;R;
Grisha;D@abc.com;35;Haskell;
Paul;D@abc.com;23;Lisp;
Mia;D@abc.com;21;Ruby;
Alex;C@abc.com;12;Lisp;
Matthew;A@abc.com;96;Rust;
Joshua;C@abc.com;5;Python;
Paul;C@abc.com;40;C#;
Alex;E@abc.com;98;Perl;
Paul;F@abc.com;58;Go;
Alex;F@abc.com;21;JavaScript;
Richard;F@abc.com;53;Haskell;
Grisha;E@abc.com;32;Rust;
Paul;F@abc.com;11;Scala;
Matthew;A@abc.com;33;Delphi;
Mia;D@abc.com;87;Lisp;
Richard;C@abc.com;63;Lua;
Isabella;E@abc.com;87;Fortran;
Emma;A@abc.com;34;JavaScript;
Olivia;B@abc.com;79;JavaScript;
Isabella;E@abc.com;38;Prolog;
Joshua;F@abc.com;44;Python;
Mia;D@abc.com;99;Delphi;
Mia;A@abc.com;48;Java;
Matthew;F@abc.com;83;Lua;
Isabella;B@abc.com;20;Lua;
Isabella;F@abc.com;73;Haskell;
Isabella;B@abc.com;84;Lua;
Richard;D@abc.com;15;Rust;
Richard;B@abc.com;79;Erlang;
Olivia;F@abc.com;0;Lua;
Joshua;C@abc.com;57;Swift;
Alex;F@abc.com;77;Fortran;
Richard;A@abc.com;75;Erlang;
Olivia;A@abc.com;27;C#;
Joshua;E@abc.com;35;Delphi;
Alex;F@abc.com;51;Haskell;
Alex;E@abc.com;9;Ruby;
Matthew;E@abc.com;71;JavaScript;
Isabella;A@abc.com;96;Swift;
Olivia;C@abc.com;42;Lua;
Mia;C@abc.com;52;Lisp;
Matthew;E@abc.com;88;Java;
Mia;F@abc.com;73;Lua;
Emma;B@abc.com;25;PHP;
Mia;E@abc.com;22;Lua;
Olivia;D@abc.com;61;JavaScript;
Mia;C@abc.com;97;Erlang;
Joshua;E@abc.com;50;C#;
Emma;C@abc.com;8;C/C++;
Richard;C@abc.com;99;JavaScript;
Olivia;B@abc.com;86;Haskell;
Richard;A@abc.com;26;PHP;
Matthew;C@abc.com;62;Lua;
Isabella;E@abc.com;97;Lua;
Grisha;B@abc.com;21;Swift;
Richard;B@abc.com;72;C#;
Grisha;A@abc.com;87;Lisp;
Isabella;E@abc.com;9;Lua;
Matthew;D@abc.com;78;Java;
Isabella;B@abc.com;57;Go;
Grisha;D@abc.com;92;Prolog;
Paul;E@abc.com;76;C#;
Richard;C@abc.com;76;C/C++;
Alex;E@abc.com;1;C/C++;
Emma;D@abc.com;28;Lisp;
Alex;F@abc.com;85;PHP;
Paul;F@abc.com;60;Lisp;
Emma;C@abc.com;51;Scala;
Grisha;D@abc.com;21;Haskell;
Matthew;F@abc.com;62;Prolog;
Matthew;B@abc.com;29;Delphi;
Matthew;C@abc.com;40;Lua;
Grisha;A@abc.com;64;Ruby;
Richard;C@abc.com;56;JavaScript;
Matthew;E@abc.com;4;Erlang;
Olivia;C@abc.com;72;Ruby;
Isabella;D@abc.com;4;Lua;
Matthew;C@abc.com;55;C#;
Paul;B@abc.com;45;Go;
Paul;F@abc.com;10;C#;
Joshua;F@abc.com;3;Lua;
Matthew;D@abc.com;42;Haskell;
Emma;B@abc.com;4;Lisp;
Paul;E@abc.com;71;Scala;
Mia;A@abc.com;34;C/C++;
Mia;F@abc.com;50;Lua;
Joshua;C@abc.com;28;Rust;
Richard;C@abc.com;11;Lua;
Alex;F@abc.com;56;Rust;
Grisha;D@abc.com;70;Erlang;
Paul;D@abc.com;98;Swift;
Emma;F@abc.com;69;Rust;
Alex;F@abc.com;18;C#;
Paul;E@abc.com;91;C#;
Emma;C@abc.com;25;C#;
Grisha;C@abc.com;50;Prolog;
Alex;B@abc.com;96;C#;
Alex;E@abc.com;37;Python;
Emma;A@abc.com;66;Go;
Matthew;D@abc.com;18;Scala;
Richard;E@abc.com;6;Delphi;
Richard;D@abc.com;16;Erlang;
Mia;B@abc.com;57;Lua;
Joshua;A@abc.com;80;Python;
Emma;A@abc.com;7;Fortran;
Alex;C@abc.com;91;Delphi;
Isabella;D@abc.com;69;Go;
Isabella;F@abc.com;25;Prolog;
Matthew;E@abc.com;23;Python;
Paul;B@abc.com;7;Lisp;
Richard;F@abc.com;35;Erlang;
Matthew;B@abc.com;9;Python;
Matthew;B@abc.com;12;Lisp;
Olivia;F@abc.com;75;Go;
Joshua;D@abc.com;27;C/C++;
Emma;C@abc.com;87;C#;
Olivia;C@abc.com;88;Rust;
Alex;F@abc.com;28;Prolog;
Alex;C@abc.com;73;Delphi;
Joshua;F@abc.com;56;Erlang;
Alex;A@abc.com;60;Haskell;
Alex;F@abc.com;34;C#;
Joshua;E@abc.com;80;JavaScript;
Joshua;E@abc.com;32;Perl;
Matthew;B@abc.com;67;C/C++;
Olivia;A@abc.com;12;Java;
Alex;A@abc.com;28;PHP;
Joshua;F@abc.com;86;Python;
Isabella;C@abc.com;22;Ruby;
Alex;C@abc.com;31;Erlang;
Emma;F@abc.com;35;Delphi;
Matthew;B@abc.com;79;R;
Paul;E@abc.com;61;Ruby;
Alex;B@abc.com;99;Prolog;
Richard;F@abc.com;83;Ruby;
Paul;A@abc.com;94;Prolog;
Olivia;A@abc.com;47;C#;
Joshua;F@abc.com;79;Lua;
Matthew;F@abc.com;68;Rust;
Emma;B@abc.com;17;Lisp;
Matthew;F@abc.com;41;Delphi;
Paul;A@abc.com;60;PHP;
Richard;A@abc.com;72;Haskell;
Olivia;C@abc.com;66;PHP;
Olivia;B@abc.com;47;Scala;
Joshua;D@abc.com;86;Scala;
Joshua;D@abc.com;37;Haskell;
Paul;B@abc.com;77;Fortran;
Olivia;D@abc.com;8;Erlang;
Joshua;C@abc.com;13;Delphi;
Olivia;D@abc.com;27;Lisp;
Emma;E@abc.com;83;Lisp;
Emma;E@abc.com;17;Prolog;
Olivia;E@abc.com;8;C/C++;
Isabella;A@abc.com;48;JavaScript;
Isabella;E@abc.com;88;Go;
Richard;F@abc.com;58;Scala;
Richard;A@abc.com;67;Delphi;
Paul;D@abc.com;86;Perl;
Grisha;F@abc.com;56;Lua;
Paul;B@abc.com;94;Go;
Grisha;D@abc.com;12;Swift;
Paul;A@abc.com;61;Erlang;
Isabella;E@abc.com;30;Lua;
Isabella;F@abc.com;10;Scala;
Alex;C@abc.com;64;PHP;
Matthew;B@abc.com;58;JavaScript;
Mia;E@abc.com;66;Haskell;
Mia;E@abc.com;13;Python;
Grisha;F@abc.com;70;JavaScript;
Alex;C@abc.com;73;Rust;
Mia;E@abc.com;10;Go;
Isabella;E@abc.com;97;Erlang;
Grisha;D@abc.com;0;C/C++;
Paul;F@abc.com;66;PHP;
Grisha;A@abc.com;16;Perl;
Alex;A@abc.com;36;Java;
Olivia;B@abc.com;43;C/C++;
Matthew;D@abc.com;48;Swift;
Joshua;F@abc.com;89;Python;
Alex;D@abc.com;70;Delphi;
Olivia;C@abc.com;91;Haskell;
Olivia;C@abc.com;80;C#;
Olivia;B@abc.com;92;Lisp;
Grisha;D@abc.com;72;PHP;
Grisha;F@abc.com;39;Swift;
Mia;F@abc.com;82;Ruby;
Alex;E@abc.com;34;Swift;
Richard;D@abc.com;22;Ruby;
Mia;A@abc.com;60;Go;
Grisha;B@abc.com;29;Fortran;
Isabella;E@abc.com;95;PHP;
Isabella;F@abc.com;44;C/C++;
Matthew;E@abc.com;78;Delphi;
Isabella;C@abc.com;94;Ruby;
Alex;F@abc.com;82;Ruby;
Olivia;D@abc.com;53;Scala;
Emma;C@abc.com;48;Delphi;
Richard;F@abc.com;72;Lisp;
Isabella;E@abc.com;28;Go;
Isabella;D@abc.com;38;Haskell;
Alex;F@abc.com;27;Haskell;
Mia;A@abc.com;76;Prolog;
Joshua;D@abc.com;45;C#;
Grisha;D@abc.com;74;C#;
Olivia;A@abc.com;62;R;
Richard;C@abc.com;82;R;
Paul;B@abc.com;57;Scala;
Mia;A@abc.com;26;R;
Joshua;D@abc.com;90;C#;
Isabella;D@abc.com;14;Fortran;
Alex;D@abc.com;59;Ruby;
Matthew;C@abc.com;10;Python;
Paul;B@abc.com;55;Lisp;
Joshua;D@abc.com;83;C/C++;
Richard;C@abc.com;59;Perl;
Richard;E@abc.com;58;Ruby;
Joshua;D@abc.com;21;Erlang;
Matthew;F@abc.com;54;Haskell;
Alex;D@abc.com;75;C/C++;
Isabella;D@abc.com;5;Python;
Matthew;A@abc.com;19;Perl;
Paul;B@abc.com;66;Rust;
Matthew;C@abc.com;21;Perl;
Olivia;E@abc.com;52;Lisp;
Emma;D@abc.com;30;Fortran;
Paul;D@abc.com;44;C/C++;
Richard;A@abc.com;65;C/C++;
Mia;A@abc.com;66;JavaScript;
Emma;C@abc.com;69;Erlang;
Alex;E@abc.com;4;Delphi;
Emma;A@abc.com;9;Python;
Isabella;F@abc.com;60;PHP;
Isabella;A@abc.com;25;JavaScript;
Alex;F@abc.com;41;Rust;
Olivia;E@abc.com;98;C#;
Mia;C@abc.com;98;C/C++;
Matthew;F@abc.com;22;Scala;
Emma;E@abc.com;84;JavaScript;
Emma;B@abc.com;91;Go;
Paul;E@abc.com;39;Lisp;
Grisha;D@abc.com;48;C#;
Grisha;B@abc.com;65;Delphi;
Alex;B@abc.com;74;Java;
Isabella;C@abc.com;56;R;
Joshua;E@abc.com;66;Delphi;
Emma;E@abc.com;7;Haskell;
Joshua;B@abc.com;32;Haskell;
Grisha;F@abc.com;37;Scala;
Grisha;A@abc.com;80;C#;
Matthew;A@abc.com;31;Scala;
Paul;B@abc.com;13;Scala;
Paul;F@abc.com;65;Perl;
Joshua;A@abc.com;84;JavaScript;
Isabella;A@abc.com;37;C#;
Isabella;D@abc.com;40;Go;
Grisha;B@abc.com;37;Ruby;
Emma;E@abc.com;24;Ruby;
Grisha;A@abc.com;37;Rust;
Richard;E@abc.com;26;Rust;
Isabella;A@abc.com;49;Python;
Paul;F@abc.com;29;Python;
Joshua;C@abc.com;78;PHP;
Olivia;A@abc.com;91;Java;
Joshua;B@abc.com;76;Fortran;
Emma;E@abc.com;10;Lua;
Matthew;F@abc.com;60;Java;
Richard;C@abc.com;22;Fortran;
Olivia;F@abc.com;23;Swift;
Paul;D@abc.com;8;Perl;
Isabella;F@abc.com;49;Lua;
Alex;C@abc.com;40;Perl;
Alex;D@abc.com;10;Java;
Mia;F@abc.com;11;Lua;
Alex;F@abc.com;27;C/C++;
Isabella;B@abc.com;56;Ruby;
Isabella;D@abc.com;92;Ruby;
Richard;A@abc.com;30;Delphi;
Mia;E@abc.com;90;Prolog;
Isabella;A@abc.com;87;Ruby;
Emma;A@abc.com;2;Ruby;
Richard;F@abc.com;90;Delphi;
Mia;E@abc.com;87;Prolog;
Alex;F@abc.com;65;Ruby;
Joshua;B@abc.com;76;Prolog;
Joshua;A@abc.com;27;Haskell;
Alex;C@abc.com;58;C/C++;
Emma;B@abc.com;98;Scala;
Joshua;B@abc.com;17;Lua;
Grisha;D@abc.com;12;Lua;
Paul;D@abc.com;51;Haskell;
Olivia;D@abc.com;81;PHP;
Alex;D@abc.com;30;R;
Alex;D@abc.com;62;JavaScript;
Isabella;A@abc.com;53;Perl;
Paul;E@abc.com;51;Lua;
Olivia;D@abc.com;43;Swift;
Richard;C@abc.com;89;Lua;
Emma;C@abc.com;41;Scala;
Isabella;F@abc.com;51;Python;
Richard;C@abc.com;99;PHP;
Matthew;C@abc.com;88;JavaScript;
Grisha;E@abc.com;47;Rust;
Matthew;C@abc.com;86;JavaScript;
Richard;B@abc.com;47;Prolog;
Emma;C@abc.com;60;Go;
Richard;F@abc.com;2;Prolog;
Olivia;C@abc.com;24;Swift;
Olivia;D@abc.com;2;PHP;
Olivia;D@abc.com;73;Lisp;
Alex;F@abc.com;31;Fortran;
Richard;F@abc.com;68;R;
Richard;D@abc.com;30;Ruby;
Paul;D@abc.com;54;Java;
Matthew;F@abc.com;85;Go;
Isabella;D@abc.com;95;Scala;
Olivia;F@abc.com;21;C/C++;
Grisha;C@abc.com;84;Delphi;
Matthew;E@abc.com;74;Swift;
Joshua;C@abc.com;73;Perl;
Mia;E@abc.com;3;Fortran;
Matthew;C@abc.com;54;Perl;
Richard;E@abc.com;31;Python;
Grisha;C@abc.com;62;Perl;
Alex;C@abc.com;61;Erlang;
Alex;E@abc.com;41;Java;
Paul;C@abc.com;87;Prolog;
Grisha;E@abc.com;69;Lisp;
Richard;F@abc.com;67;Delphi;
Richard;B@abc.com;33;Ruby;
Grisha;E@abc.com;68;Perl;
Alex;A@abc.com;98;Haskell;
Richard;B@abc.com;9;Rust;
Alex;D@abc.com;30;Prolog;
Emma;E@abc.com;7;Lisp;
Mia;F@abc.com;67;Go;
Mia;F@abc.com;78;C/C++;
Mia;C@abc.com;95;Scala;
Mia;D@abc.com;83;Python;
Grisha;E@abc.com;42;Go;
Paul;D@abc.com;71;Go;
Grisha;D@abc.com;21;Haskell;
Matthew;A@abc.com;2;Rust;
Richard;C@abc.com;99;Perl;
Mia;F@abc.com;27;R;
Joshua;E@abc.com;71;Haskell;
Joshua;D@abc.com;41;Rust;
Grisha;E@abc.com;80;Scala;
Olivia;E@abc.com;99;Python;
Emma;F@abc.com;11;JavaScript;
Alex;D@abc.com;59;C#;
Emma;E@abc.com;83;JavaScript;
Emma;D@abc.com;47;Lua;
Isabella;B@abc.com;10;PHP;
Isabella;D@abc.com;78;Python;
Matthew;F@abc.com;72;Lisp;
Isabella;A@abc.com;70;Perl;
Emma;E@abc.com;67;Erlang;
Mia;C@abc.com;23;Lua;
Joshua;A@abc.com;69;Prolog;
Isabella;F@abc.com;69;Scala;
Grisha;F@abc.com;32;Lisp;
Olivia;D@abc.com;49;Java;
Matthew;B@abc.com;60;Go;
Richard;C@abc.com;28;Ruby;
Matthew;A@abc.com;46;Go;
Emma;F@abc.com;65;C#;
Isabella;D@abc.com;89;Prolog;
Paul;C@abc.com;95;Ruby;
Joshua;E@abc.com;44;Python;
Paul;E@abc.com;43;Rust;
Emma;E@abc.com;57;Fortran;
Olivia;E@abc.com;29;Java;
Isabella;A@abc.com;15;Java;
Joshua;F@abc.com;86;Scala;
Isabella;D@abc.com;24;Haskell;
Joshua;E@abc.com;34;C/C++;
Matthew;E@abc.com;83;Go;
Olivia;E@abc.com;11;Ruby;
Emma;E@abc.com;46;Erlang;
Emma;C@abc.com;20;Go;
Emma;F@abc.com;87;Swift;
Grisha;B@abc.com;18;C#;
Isabella;D@abc.com;30;Rust;
Olivia;E@abc.com;1;Python;
Emma;D@abc.com;41;R;
Paul;A@abc.com;2;Lua;
Joshua;B@abc.com;29;Java;
Mia;B@abc.com;61;Haskell;
Matthew;A@abc.com;74;Swift;
Isabella;B@abc.com;0;Swift;
Alex;A@abc.com;31;Prolog;
Isabella;E@abc.com;22;Lua;
Paul;C@abc.com;85;C/C++;
Richard;C@abc.com;60;Ruby;
Isabella;D@abc.com;11;C#;
Emma;D@abc.com;18;Swift;
Emma;D@abc.com;96;Erlang;
Joshua;E@abc.com;5;Lua;
Richard;A@abc.com;18;PHP;
Richard;E@abc.com;65;Rust;
Paul;C@abc.com;67;Rust;
Richard;C@abc.com;96;Python;
Alex;C@abc.com;23;R;
Isabella;A@abc.com;65;Scala;
Paul;F@abc.com;52;Scala;
Matthew;C@abc.com;85;Go;
Emma;E@abc.com;63;Ruby;
Matthew;D@abc.com;24;PHP;
Matthew;F@abc.com;65;Python;
Joshua;E@abc.com;59;Ruby;
Alex;E@abc.com;78;Prolog;
Paul;A@abc.com;10;Perl;
Joshua;B@abc.com;18;C/C++;
Olivia;B@abc.com;83;Fortran;
Isabella;F@abc.com;56;R;
Emma;E@abc.com;57;Ruby;
Grisha;A@abc.com;9;Erlang;
Matthew;D@abc.com;77;Fortran;
Emma;A@abc.com;20;Prolog;
Isabella;F@abc.com;11;C/C++;
Emma;B@abc.com;36;Java;
Richard;B@abc.com;48;Rust;
Alex;E@abc.com;79;Haskell;
Paul;A@abc.com;56;C#;
Olivia;A@abc.com;59;Haskell;
Alex;E@abc.com;53;Swift;
Mia;C@abc.com;4;Erlang;
Emma;B@abc.com;25;Delphi;
Paul;C@abc.com;32;Haskell;
Isabella;E@abc.com;68;Rust;
Grisha;A@abc.com;28;Python;
Richard;C@abc.com;74;Erlang;
Matthew;A@abc.com;97;C#;
Richard;E@abc.com;84;Erlang;
Joshua;B@abc.com;75;Fortran;
Matthew;B@abc.com;15;Swift;
Emma;F@abc.com;34;R;
Richard;A@abc.com;18;C#;
Richard;B@abc.com;60;Lua;
Alex;E@abc.com;47;Go;
Mia;A@abc.com;36;C#;
Matthew;C@abc.com;37;PHP;
Paul;E@abc.com;65;Lisp;
Emma;C@abc.com;7;R;
Mia;B@abc.com;19;Lua;
Matthew;F@abc.com;62;Fortran;
Isabella;E@abc.com;31;Lua;
Richard;D@abc.com;2;Java;
Richard;B@abc.com;35;Erlang;
Olivia;E@abc.com;33;JavaScript;
Matthew;F@abc.com;49;R;
Isabella;E@abc.com;78;Ruby;
Olivia;B@abc.com;3;Perl;
Richard;B@abc.com;82;R;
Emma;A@abc.com;37;Haskell;
Mia;C@abc.com;12;Ruby;
Joshua;E@abc.com;36;Ruby;
Matthew;F@abc.com;0;R;
Matthew;D@abc.com;27;Fortran;
Joshua;C@abc.com;43;Prolog;
Isabella;D@abc.com;5;Go;
Joshua;B@abc.com;96;Lisp;
Paul;B@abc.com;9;Scala;
Paul;D@abc.com;25;Fortran;
Richard;A@abc.com;44;C/C++;
Emma;C@abc.com;89;Erlang;
Paul;D@abc.com;97;Lua;
Joshua;D@abc.com;63;Ruby;
Joshua;E@abc.com;79;R;
Paul;F@abc.com;16;Perl;
Mia;C@abc.com;31;Swift;
Olivia;B@abc.com;92;Scala;
Paul;E@abc.com;50;Ruby;
Mia;B@abc.com;49;Delphi;
Olivia;D@abc.com;49;C#;
Mia;C@abc.com;9;Ruby;
Olivia;D@abc.com;86;Lua;
Richard;E@abc.com;0;Erlang;
Joshua;C@abc.com;25;Perl;
Matthew;C@abc.com;70;C/C++;
Paul;E@abc.com;35;Java;
Matthew;F@abc.com;12;Erlang;
Mia;E@abc.com;39;Haskell;
Olivia;E@abc.com;39;Delphi;
Paul;C@abc.com;12;Scala;
Isabella;B@abc.com;66;Python;
Emma;E@abc.com;29;Java;
Grisha;C@abc.com;83;R;
Joshua;B@abc.com;59;Perl;
Matthew;F@abc.com;49;Fortran;
Mia;E@abc.com;97;Swift;
Emma;F@abc.com;95;Haskell;
Paul;E@abc.com;13;Ruby;
Joshua;E@abc.com;90;C#;
Isabella;D@abc.com;59;Swift;
Paul;F@abc.com;90;Ruby;
Grisha;A@abc.com;49;Lua;
Emma;E@abc.com;29;R;
Alex;D@abc.com;13;R;
Grisha;E@abc.com;49;Lisp;
Richard;F@abc.com;5;C/C++;
Emma;C@abc.com;81;Lisp;
Isabella;F@abc.com;20;Haskell;
Isabella;A@abc.com;24;Erlang;
Richard;D@abc.com;58;Ruby;
Joshua;B@abc.com;47;Haskell;
Mia;B@abc.com;35;R;
Richard;C@abc.com;82;Go;
Mia;B@abc.com;31;PHP;
Emma;A@abc.com;7;Erlang;
Matthew;B@abc.com;32;C/C++;
Olivia;C@abc.com;88;Scala;
Paul;F@abc.com;81;JavaScript;
Isabella;C@abc.com;68;Perl;
Alex;E@abc.com;32;Swift;
Isabella;F@abc.com;54;Ruby;
Mia;A@abc.com;84;C/C++;
Matthew;B@abc.com;51;PHP;
Mia;C@abc.com;27;Delphi;
Matthew;E@abc.com;71;Delphi;
Mia;F@abc.com;91;Delphi;
Emma;C@abc.com;68;R;
